id,name,cuisine,rating,price_range,coordinates,address,phone,website,description,hours,image,family_friendly,amenities,owner_id,is_active,created_at,updated_at,city,slug
d634644a-4be0-4bfa-af26-e2f3f3507223,Sushi Monster,Japanese,4.5,$$,"(51.6336613,0.0093539)","1st floor, Rusty Bike Pub, 134-138 Station Rd, London E4 6AN, UK",0 20 3515 0678,https://sushimonster.co.uk/,"A Japanese food adventure at Rusty Bike Pub, where they bring delicious food to your table on a little train.","Mon: closed, Tue: 17:00-22:00, Wed-Sun: 12:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c15ab4a1b2ad05f5c0b_SushiMonster-inside-1024x768.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Wheelchair access"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,London,sushi-monster
d63a1555-2316-4eee-b58d-0e5d137518c1,Scoff & Banter Kensington,European,4.5,$$,"(51.4953444,-0.1818861)","68-86 Cromwell Road, London, SW7 5BT",0 20 7666 1891,,A Modern European restaurant.,Mon-Sun: 12:00-23:00,,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,scoff-banter-kensington
d65932ba-e968-41cb-a2f2-6617e49d880b,Ruby Violet,Dessert,4.6,$$,"(51.5357509,-0.1233409)","Midland Goods Shed, 3 Wharf Rd, London N1C 4BZ, UK",0 1908 109018,https://rubyviolet.co.uk/pages/kings-cross-parlour,"Natural ice cream, vegan sorbets, artisan coffee, and signature cocktails. Try the Ice Cream Afternoon Tea experience!","Mon-Thu: 11:30-21:00, Fri-Sat: 11:30-22:00, Sun: 11:30-21:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f9e27e5e1298d3bb16a_Screenshot%25202024-07-11%2520033401.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""Baby change in womens room"",""Wheelchair access"",""Outdoor seating"",""Dog friendly""]",,true,2025-10-07 18:51:49.258268+00,2025-10-08 09:01:11.333336+00,London,ruby-violet
d776f898-9385-44b2-aa3f-561f614bdf6b,Marugame Udon Strand,Japanese,4.5,$,"(51.5088752,-0.1256196)","449 Strand, London WC2R 0QU, UK",,http://marugame.co.uk/,"Udon kitchen with handcrafted noodles, rice, tempura and more. Kids meal for £4.95, counter service with plenty of seating available and unlimited ice cream on the menu.","Mon-Wed: 11:00-22:00, Thu-Sat: 11:00-23:00, Sun: 11:00-21:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Wheelchair access"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:50:49.585057+00,2025-10-08 09:01:11.333336+00,London,marugame-udon-strand
d9d29c8e-fc0d-4fc1-9947-1a40e3a02130,Draughts - Waterloo,Pub,4.5,$$,"(51.5017393,-0.1154275)","Arch 16 Leake Street, London, SE1 7NN",0 7903 441976,http://draughtslondon.com/,"Global Pub, Menu is good for kids.","Mon: 12:00-00:00, Tue-Fri: 11:00-00:00, Sat: 10:00-01:00, Sun: 10:00-00:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Takeaway"",""Dog friendly"",""Games available"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,draughts---waterloo
daa2a4e2-7cf0-4114-b71a-1dffd16eedfb,The Hub Cafe,Cafe,4.3,$,"(55.9489705,-3.1948975)","The Hub, Edinburgh EH1, UK",0 131 473 2015,https://www.eif.co.uk/,"Tasty treats, dog friendly.",Daily: 08:30-17:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway"",""Dog friendly""]",,true,2025-10-07 18:50:49.585057+00,2025-10-08 09:01:11.333336+00,Edinburgh,the-hub-cafe
dc9876b7-dfa0-4ac5-b4c4-6d007378a3a8,Latitude Restaurant,European,4.5,$$,"(51.4189656,-0.1934209)","138 Merton Road, London, SW19 1EH",0 20 8542 6500,https://www.latitude-restaurant.co.uk/,A modern European restaurant in South Wimbledon. Sunday roast available last Sunday of the month.,"Mon: closed, Tue-Wed: 17:00-23:00, Thu: 12:00-23:00, Fri-Sat: 12:00-23:00, Sun: closed",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Quick service""]",,false,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,London,latitude-restaurant
dcf80c52-32f2-485f-8a76-2e03a44354c8,Namaste Lounge,Indian,4.5,$$,"(51.600334,-0.410086)","66 Joel Street, Northwood, HA6 1LL",0 1923 840157,https://namastelounge.com/dining/,"Sophisticated restaurant with authentic Indian food, a garden bar, weekend DJs and live sports screenings. They can adapt dishes to mild for children. Reservations recommended.","Mon-Thu: 12:00-00:00, Fri: 12:00-02:00, Sat: 09:00-02:00, Sun: 09:00-00:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fd4b940c837d35769d9_Namaste%2520dining.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Dog friendly"",""Quick service""]",,true,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,Northwood,namaste-lounge
dd6c5b6d-1d1d-4e74-a3e9-286e76166657,Café Amisha,Italian,4.5,$$,"(51.4951845,-0.0764221)","161 Grange Road, London, SE1 3GH",0 20 7231 7151,https://www.cafeamisha.co.uk/,"Italian pasta & pizza, using fresh produce and meat & fish delivered daily. Combine with Bermondsey Spa Gardens playground.","Mon: closed, Tue-Sat: 12:00-22:00, Sun: 12:00-21:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Playground nearby"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,London,caf-amisha
dd72d015-6ff4-44e0-ade3-ed6175982a19,Kricket White City,Indian,4.5,$$,"(51.5106756,-0.225505)","101 Wood Lane, London, W12 7FR",0 20 3958 2867,https://kricket.co.uk/white-city/,"Indian Restaurant, Menu is good for kids.","Mon: 12:00-17:00, Tue-Sat: 12:00-22:30, Sun: closed",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,kricket-white-city
ddc04ad6-5931-4fcd-811b-e12d3edf592f,Mount St. Restaurant,British,4.5,$$,"(51.5097059,-0.1515884)","41-43 Mount Street, London, W1K 2RX",0 20 3840 9860,http://www.mountstrestaurant.com/,"Modern British restaurant, Menu is good for kids.","Mon-Fri: 07:30-22:00, Sat: 09:00-22:00, Sun: 09:00-17:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,mount-st-restaurant
de996af0-11ff-4d1e-a677-8203ca86cef7,Wild Thyme London,International,4.5,$$,"(51.5070741,-0.238548)","2b Thorpebank Road, London, W12 0PQ",0 20 8354 9321,http://www.wildthymelondon.com/,"Globally inspired brunch & lunch fare, coffee & wine, in a cosy space with outdoor seating available. Walk ins only, no reservations.",Mon-Sun: 08:00-15:30,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fde24981065717dcc7a_wild%2520thyme%2520london.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Gluten free"",""Takeaway"",""Dog friendly"",""Quick service""]",,true,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,London,wild-thyme-london
df42dc62-318d-4f99-9145-2789a62d582a,Busaba St Christopher's Place,Thai,4.5,$$,"(51.514645,-0.151058)","8-13 Bird Street, London, W1U 1BU",0 20 7518 8080,http://www.busaba.com/locations/busaba-st-christophers-place?utm_source=gmb&utm_medium=organic,Buzzy Thai. Tables have only benches with no backed chairs. Great spot for group dining. Locations around London.,"Mon-Fri: 12:00-22:00, Sat: 12:00-23:00, Sun: 12:00-21:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f900e9e0cc91ebd9fbdc0_busaba.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Takeaway"",""Quick service""]",,true,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,busaba-st-christophers-place-df42dc62
e1326e19-22b7-44fc-84b3-7f8c4af47dfa,"The Guildford Townhouse, Coppa Club",British,4.5,$$,"(51.2352669,-0.574132)","58-62 High St, Guildford GU1 3ES, UK",01483 339290,https://www.coppaclub.co.uk/the-guildford-townhouse/,"Set across 3 floors with all-day dining, coworking, and socialising. Great for multi-generational celebrations. Extensive kids' menu available.","Mon-Wed: 09:00-23:00, Thu: 09:00-01:00, Fri-Sat: 09:00-01:30, Sun: 09:00-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c2480ffac5ddc1cf20c_Coppa%2520Club%2520Guildford.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Vegetarian"",""Vegan"",""Gluten free"",""Good for groups"",""Dog friendly""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,Guildford,the-guildford-townhouse-coppa-club
e241d561-86e5-4f2b-ac79-1f35d035e97c,Il Portico,Italian,4.7,$$,"(51.4985478,-0.1999238)","277 Kensington High St, London W8 6NA, UK",0 20 7602 6262,https://www.famigliaportico.co.uk/,A delicious Italian restaurant owned by the same family over 4 generations. Much of the produce and wild game is sourced from their family farm. Try to save room for dessert!,Daily: 12:00-22:30,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c1e46da67d20ec267a9_il%2520portico.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,London,il-portico
e3086a5e-865d-41c3-9060-8bf4715068eb,Crème de la Crêpe,French,4.4,$$,"(51.5117017,-0.1228551)","29, The Market, The Piazza, London WC2E 8RE, UK",0 20 7836 6896,https://www.cremedelacrepe.co.uk/menu,"In the heart of Covent Garden with sweet and savoury crepes. Combine with the Transport Museum, a show, or exploring the market.","Mon: 09:30-00:30, Tue-Sun: 09:30-21:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f6bde1265dbc0572859_creme%2520de%2520la%2520crepe.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Tourist attraction nearby"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:43:58.706203+00,2025-10-08 09:01:11.333336+00,London,crme-de-la-crpe
e32401a8-96b5-434c-a7e9-93b92a707cd9,The Ivy Soho Brasserie,British,4.5,$$,"(51.513836,-0.1357862)","26-28 Broadwick St, London W1F 8JB, UK",0 2033011166,https://theivysoho.com/,Relaxed all-day dining with something for everyone. Great for groups and special celebrations. Kids menu from £8.95. Cash not accepted.,"Mon-Fri: 08:30-00:00, Sat: 09:00-00:00, Sun: 09:00-23:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c3f3322a38c351a213d_Ivy%2520Soho.webp,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Dairy Free"",""Good for groups""]",,true,2025-10-07 18:42:49.636036+00,2025-10-08 09:01:11.333336+00,London,the-ivy-soho-brasserie
e36bced7-3d57-46ec-887f-506ac3f09a03,Sonora Taquería,Mexican,4.5,$$,"(51.5626591,-0.0733332)","208 Stoke Newington High Street, London, N16 7HU",,http://sonorataqueria.com/,"A Mexican Restaurant, no cash accepted.","Mon-Wed: closed, Thu-Sun: 12:00-16:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""Baby change"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Takeaway"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,sonora-taquera
e3c213e6-19bf-47b2-9613-c91d226fb656,Eataly London,Italian,4.5,$$,"(51.5178605,-0.0804078)","135 Bishopsgate, London, EC2M 3YD",0 20 4538 0271,https://www.eataly.co.uk/,"Massive Italian market with numerous restaurants, deli counter, gelato, sandwiches, and more. You can also shop for cheese, meats, pasta, sauces, desserts, and a huge wine selection.","Mon-Fri: 07:00-23:00, Sat-Sun: 09:00-23:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fbcbc5ec6e46f3643fd_eataly.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,eataly-london
e4d0a54e-4030-411c-a7f4-dfd915b61844,Monkey Temple,Indian,4.5,$$,"(51.503314,-0.24356)","92 Askew Road, London, W12 9BL",0 20 8743 4597,,Indian restaurant offering curries with seafood and vegan options.,"Mon-Sat: 17:00-22:30, Sun: 13:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,London,monkey-temple
e5091d49-8c07-4254-a566-0ab7a9fd198b,Five Guys Piccadilly Circus,American,4.0,$,"(51.510292,-0.133403)","2 Coventry Street, London, W1D 7DH",0 20 7734 6892,https://restaurants.fiveguys.co.uk/greater-london/unit-1/2-coventry-st?y_source=1_MTI0MzE1MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"Fast-food chain with made-to-order burgers, fries & hot dogs.","Mon-Thu: 11:00-23:30, Fri-Sat: 11:00-00:00, Sun: 11:00-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,five-guys-piccadilly-circus
e50ca5ed-fd63-4e7a-914e-cc2c8845cfb3,Brigit's Bakery & Afternoon Tea Bus Tours,Bakery,4.5,$$,"(51.5100768,-0.1245529)","6-7 Chandos Pl, London WC2N 4HU, UK",0 20 3026 1188,https://b-bakery.com/,"A bakery full of treat, also offering delicous afternoon tea served on a double decker bus so you can sightsee too! Check website for themed buses.",Daily: 09:00-17:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f91a29a8096c470645c_OLDAnnaLachlan%2520brigitsbakery18698s.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Good for groups"",""Takeaway"",""Dog friendly""]",,true,2025-10-07 18:50:49.585057+00,2025-10-08 09:01:11.333336+00,London,brigits-bakery-afternoon-tea-bus-tours
e56f2286-ddee-48fb-b9da-b862d45d2b2c,Franco Manca,Italian,4.5,$$,"(51.5154341,-0.1363544)","51 Berwick St, London W1F 8SJ, UK",0 20 7734 9330,http://www.francomanca.co.uk/restaurants/soho/,"A neighbourhood pizzeria with friendly, fast service and affordable sourdough pizzas. Locations throughout the UK.","Mon-Thu: 12:00-22:00, Fri-Sat: 12:00-23:00, Sun: 12:00-21:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66fe5ed1a0546142da72cb28_franco%2520manca%2520Soho-Int-Ext-3.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway"",""Dog friendly""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,London,franco-manca
e6902be6-5ac6-44f1-99cb-2a488c17911c,The Hayden Pub & Rooms,British,4.5,$$,"(51.5152778,-0.1913889)","65 Westbourne Grove, London, W2 4UJ",0 20 7229 2233,http://www.haydennottinghill.com/,"In beautiful Notting Hill, this pub serves delicious food with a buzzy vibe. The pub also has air conditioned rooms available for overnight stays.","Mon: 10:45-23:00, Tue-Fri: 11:00-23:00, Sat: 09:00-23:00, Sun: 09:00-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Halal"",""Dog friendly"",""Quick service""]",,false,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,London,the-hayden-pub-rooms
e6cf8092-f3ed-4093-93a3-e20cf89b3d84,Beijing Dumpling,Chinese,4.4,$,"(51.5117139,-0.1301306)","23 Lisle St, London WC2H 7BA, UK",0 20 7287 6888,http://beijingdumpling.co.uk/,"Local Chinatown favourite with a variety of dumplings, soups, and mains.","Mon-Fri: 12:00-22:15, Sat: 12:00-23:30, Sun: 11:30-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f808edf06d71a910c8e_beijing%2520dumpling.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""Baby change in womens room"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:45:48.723948+00,2025-10-08 09:01:11.333336+00,London,beijing-dumpling
e864a19a-3f84-4487-9efc-c534bc003fd4,The Coal Shed One Tower Bridge,British,4.5,$$$,"(51.5038645,-0.0783028)","4 Crown Square, London, SE1 2SE",0 20 3384 7272,https://coalshed-restaurant.co.uk/london/uploads/sites/2/2024/08/CSB-SUMMER-KIDS-MENU.pdf,"Open-plan grill restaurant serving chargrilled steak, fish, sharing platters, & Sunday roasts. Reservations accepted. Kids meal includes 2 courses for £10.","Mon: 17:00-23:00, Tue-Sat: 12:00-23:00, Sun: 12:00-18:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66ebf8d1784917c34c93d283_288-The-Coal-Shed-210716-HaydonPerrior-4k.webp,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Dog friendly"",""Quick service""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,the-coal-shed-one-tower-bridge
e9569dfe-6dbc-425e-887d-aca4f7400af9,The Depot,British,4.5,$$,"(51.5488889,-0.1216667)","1, Carpenters Mews, North Road, London, N7 9EF",0 20 3218 0083,http://thedepotn7.co.uk/,"Rustic gastro pub serving small plates, burgers, pizzas, and mains. Also hosts weddings and other large events.","Mon-Sat: 12:00-23:00, Sun: closed",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegan"",""Gluten free"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,the-depot
eac0531b-8637-4ec2-99d4-064ae94b4bb4,Holborn Dining Room,British,4.5,$$$,"(51.5176487,-0.117915)","252 High Holborn, London, WC1V 7EN",0 20 3747 8633,https://www.rosewoodhotels.com/en/london/dining/holborn-dining-room,"A beautiful brasserie serving British favourites for breakfast, lunch, and dinner such as pies, seafood, other mains and Sunday roast.",Mon-Sun: 07:00-22:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fb41283fc8dea844223_holborn%2520dining%2520room.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Dog friendly""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,holborn-dining-room
eb02ecd4-7c25-4f2b-aa19-e90d4829eea0,The Breakfast Club London Bridge,American,4.5,$$,"(51.5046066,-0.0913463)","11 Southwark Street, London, SE1 1RQ",0 20 7078 9634,http://www.thebreakfastclubcafes.com/locations/london-bridge/,Classic American breakfast favourites with a cool vibe and friendly staff. 11 locations around London.,"Mon-Fri: 07:30-15:00, Wed-Sat: 07:30-21:30, Sun: 07:30-16:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f90079a73919fc2347f11_BC-%2520London-bridge-web-tile-.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,true,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,the-breakfast-club-london-bridge
ecd06941-ac7b-40d3-81cb-90d72da43b84,All Star Lanes Holborn,American,4.5,$$,"(51.5195434,-0.122622)","Bloomsbury Place, London, WC1B 4DA",,http://www.allstarlanes.co.uk/,"Retro-American, 4-lane bowling alley with burgers, cocktails, and music. £6.50 for a kids main. 4 locations around London. Bookings recommended.","Mon-Wed: 15:00-23:30, Thu: 15:00-00:00, Fri: 12:00-02:00, Sat: 11:00-02:00, Sun: 11:00-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fc4d6f3692ee06151e2_all%2520star%2520lanes.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Small plates"",""Vegetarian"",""Vegan"",""Games available"",""Quick service""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,all-star-lanes-holborn
ed09fafd-9e79-485e-b8bc-d02bfe1d8617,Lina Stores Italian Restaurant & Deli King's Cross,Italian,4.5,$$,"(51.5372423,-0.125013)","20 Stable St, London N1C 4DR, UK",0 20 8103 4787,https://www.linastores.co.uk/locations/stable-street-restaurant-delicatessen/,"Enjoy breakfast, antipasti, pasta, and a range of desserts to eat in or take home. Choose from a range of Italian produce made fresh to order or sample the finest deli items.","Mon-Fri: 08:00-23:30, Sat-Sun: 09:00-00:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40bddbe0ec2f5f934e22d_Lina%2520Store.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Wheelchair access"",""Playground nearby"",""Vegetarian"",""Vegan"",""Gluten free"",""Halal"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,lina-stores-italian-restaurant-deli-kings-cross
